pid,hid,avg_rec
2782401,278246,2.0
2783002,383341,4.444444444444445
2783201,278327,2.25
2783202,278327,2.111111111111111
2783401,278343,2.0
2783403,278343,2.0
2783405,384097,3.111111111111111
2783406,384097,3.888888888888889
2783407,278343,3.2222222222222223
2783601,278360,4.111111111111111
2783801,278386,2.0
2783802,278386,2.0
2784101,278416,3.3333333333333335
2784102,278416,5.333333333333333
2784103,278416,5.111111111111111
2784201,278424,4.0
2784301,278432,4.888888888888889
2784302,278432,2.4444444444444446
2784601,278467,3.6666666666666665
2784602,278467,3.6666666666666665
2784701,278475,3.6666666666666665
2784702,278475,3.6666666666666665
2785001,278505,4.0
2785002,278505,1.6666666666666667
2785101,278513,3.0
2785102,278513,2.5555555555555554
2785103,278513,3.0
2785301,278530,1.6666666666666667
2785302,278530,3.6666666666666665
2785401,278548,4.0
2785402,278548,5.0
2785601,278564,6.333333333333333
2785901,278599,2.3333333333333335
2785902,278599,1.8888888888888888
2786001,278602,1.3333333333333333
2786301,278637,2.6666666666666665
2786302,278637,3.7777777777777777
2786303,386375,2.3333333333333335
2786304,278637,2.0
2786401,278645,1.0
2786402,278645,2.2222222222222223
2786501,278653,3.2222222222222223
2786502,278653,3.6666666666666665
2786601,278661,3.111111111111111
2786602,278661,4.111111111111111
2786603,385794,3.0
2786604,278661,4.444444444444445
2786801,278688,3.6666666666666665
2786802,278688,3.0
2786803,278688,4.666666666666667
2786901,278696,2.2222222222222223
2786902,278696,1.3333333333333333
2787201,278726,6.0
2787202,278726,2.0
2787401,278742,1.0
2787402,278742,4.0
2787601,278769,2.2222222222222223
2787701,278777,5.666666666666667
2787702,278777,5.777777777777778
2787705,278777,4.0
2787801,278785,1.4444444444444444
2787803,278785,4.0
2787901,278793,5.0
2787902,278793,3.6666666666666665
2788101,278815,2.7777777777777777
2788102,278815,4.333333333333333
2788201,278823,3.2222222222222223
2788301,278831,5.333333333333333
2788601,278866,1.1111111111111112
2788602,278866,2.0
2788603,278866,2.7777777777777777
2788701,278874,3.6666666666666665
2788702,278874,3.6666666666666665
2789001,278904,3.3333333333333335
2789002,278904,4.333333333333333
2789101,278912,2.4444444444444446
2789401,278947,5.111111111111111
2789402,278947,4.333333333333333
2789501,278955,3.0
2789502,278955,2.7777777777777777
2789701,278971,3.3333333333333335
2789702,278971,4.0
2789801,278980,4.666666666666667
2789802,278980,2.0
2789901,278998,2.2222222222222223
2789903,387266,5.333333333333333
2790001,279005,4.333333333333333
2790002,279005,1.6666666666666667
2790101,279013,1.0
2790102,279013,1.4444444444444444
2790104,279013,5.0
2790201,279021,2.3333333333333335
2790301,279030,1.0
2790302,279030,4.333333333333333
2790303,279030,3.6666666666666665
2790304,385085,2.111111111111111
2790305,385093,3.5555555555555554
2790306,385824,2.6666666666666665
2790401,279048,4.333333333333333
2790402,279048,2.3333333333333335
2790403,279048,1.3333333333333333
2790601,279064,2.5555555555555554
2790602,279064,1.0
2790801,279080,1.6666666666666667
2790802,279080,3.5555555555555554
2790803,279080,4.888888888888889
2790902,279099,3.0
2791201,279129,3.888888888888889
2791202,279129,4.666666666666667
2791401,279145,2.3333333333333335
2791501,279153,1.7777777777777777
2791601,279161,1.1111111111111112
2791602,279161,2.4444444444444446
2791801,279188,3.7777777777777777
2791802,279188,4.333333333333333
2791803,384488,1.7777777777777777
2791901,279196,1.6666666666666667
2792101,279218,1.4444444444444444
2792102,279218,3.888888888888889
2792201,279226,3.7777777777777777
2792202,279226,2.6666666666666665
2792501,279250,1.0
2792502,279250,1.0
2792601,279269,2.4444444444444446
2792602,279269,1.0
2792701,279277,3.888888888888889
2792702,279277,2.3333333333333335
2792801,279285,1.0
2792802,279285,1.3333333333333333
2793001,279307,3.3333333333333335
2793002,279307,3.0
2793101,279315,2.111111111111111
2793201,279323,1.1111111111111112
2793202,279323,5.222222222222222
2793401,279340,1.4444444444444444
2793402,279340,1.0
2793501,279358,2.7777777777777777
2793601,279366,1.4444444444444444
2793603,279366,1.0
2793701,279374,1.3333333333333333
2793702,279374,1.2222222222222223
2793703,383228,1.2222222222222223
2793801,279382,2.0
2793802,279382,4.777777777777778
2794101,279412,3.2222222222222223
2794102,279412,2.5555555555555554
2794201,279420,1.8888888888888888
2794202,279420,1.8888888888888888
2794301,279439,2.5555555555555554
2794401,279447,2.2222222222222223
2794501,279455,2.111111111111111
2794502,279455,2.0
2794601,279463,4.0
2794602,279463,1.0
2794701,279471,2.2222222222222223
2794702,279471,2.3333333333333335
2795001,279501,2.5555555555555554
2795002,279501,3.3333333333333335
2795101,279510,3.3333333333333335
2795102,279510,2.3333333333333335
2795201,279528,1.6666666666666667
2795202,279528,2.0
2795203,279528,2.0
2795204,279528,1.8888888888888888
2795301,279536,1.2222222222222223
2795401,279544,1.3333333333333333
2795402,279544,1.6666666666666667
2795501,279552,4.0
2795502,279552,1.5555555555555556
2795601,279560,1.5555555555555556
2795602,279560,2.6666666666666665
2795603,382990,1.8888888888888888
2795701,279579,1.3333333333333333
2795702,279579,1.4444444444444444
2795901,279595,1.6666666666666667
2796001,279609,2.6666666666666665
2796003,279609,3.5555555555555554
2796101,279617,2.0
2796401,279641,1.0
2796601,279668,1.2222222222222223
2796603,383821,2.0
2796604,384445,5.0
2796605,279668,6.0
2796701,279676,1.4444444444444444
2796801,279684,1.1111111111111112
2796802,279684,1.2222222222222223
2796901,279692,4.0
2796902,279692,2.4444444444444446
2797101,279714,2.2222222222222223
2797102,279714,2.111111111111111
2797401,279749,4.333333333333333
2797402,279749,3.888888888888889
2797501,279757,3.0
2797801,279781,5.0
2797802,279781,4.444444444444445
2797803,279781,3.5555555555555554
2797901,386510,5.333333333333333
2797902,279790,3.3333333333333335
2798001,279803,1.0
2798101,279811,4.666666666666667
2798401,387207,4.444444444444445
2798501,279854,1.1111111111111112
2798502,279854,2.7777777777777777
2798701,279870,1.2222222222222223
2798801,279889,1.0
2798802,279889,1.4444444444444444
2798803,279889,1.0
2798901,279897,2.3333333333333335
2798902,279897,1.3333333333333333
2799101,279919,3.111111111111111
2799301,279935,1.0
2799302,279935,4.333333333333333
2799303,279935,3.3333333333333335
2799501,279951,2.5555555555555554
2799701,279978,2.888888888888889
2799801,279986,2.6666666666666665
2799802,279986,3.3333333333333335
2799805,279986,4.333333333333333
2799901,279994,2.5555555555555554
2799902,279994,2.4444444444444446
2800001,280003,2.888888888888889
2800101,280011,2.2222222222222223
2800102,280011,2.0
2800103,280011,3.0
2800104,280011,4.222222222222222
2800201,280020,3.3333333333333335
2800202,280020,2.0
2800301,280038,2.3333333333333335
2800401,280046,1.3333333333333333
2800402,280046,1.7777777777777777
2800403,280046,3.0
2800405,280046,1.8888888888888888
2800501,280054,2.3333333333333335
2800601,280062,2.0
2800602,280062,3.6666666666666665
2801101,280119,1.3333333333333333
2801102,280119,1.0
2801103,280119,2.0
2801201,280127,2.111111111111111
2801202,280127,1.8888888888888888
2801301,280135,2.5555555555555554
2801302,280135,3.0
2801401,280143,1.0
2801601,280160,2.6666666666666665
2801602,382892,1.0
2801801,280186,3.6666666666666665
2801802,280186,1.0
2802001,280208,1.7777777777777777
2802101,280216,1.0
2802301,280232,1.2222222222222223
2802401,280240,2.4444444444444446
2802402,280240,1.7777777777777777
2802501,280259,2.888888888888889
2802502,386383,2.0
2802601,280267,2.111111111111111
2802602,280267,1.4444444444444444
2802901,280291,3.3333333333333335
2803001,280305,3.2222222222222223
2803301,280330,3.888888888888889
2803302,280330,1.8888888888888888
2803402,280348,1.6666666666666667
2803403,280348,3.3333333333333335
2803501,280356,2.0
2803502,280356,2.0
2803601,280364,1.6666666666666667
2803602,280364,1.6666666666666667
2803702,380962,2.3333333333333335
2803801,280380,1.8888888888888888
2803802,280380,2.0
2803901,384780,1.0
2803902,280399,1.0
2804001,280402,1.2222222222222223
2804002,280402,2.111111111111111
2804101,280410,3.0
2804102,386413,1.6666666666666667
2804103,386413,1.0
2804201,280429,3.0
2804203,280429,1.4444444444444444
2804204,280429,2.4444444444444446
2804205,280429,2.0
2804301,280437,1.875
2804302,280437,1.0
2804401,280445,1.4444444444444444
2804501,280453,4.444444444444445
2804502,280453,3.0
2804601,280461,2.7777777777777777
2804701,280470,2.5714285714285716
2804702,280470,1.4444444444444444
2804801,280488,3.6666666666666665
2804802,280488,3.3333333333333335
2805001,280500,2.7777777777777777
2805002,380342,2.111111111111111
2805003,280500,2.6666666666666665
2805201,280526,1.6666666666666667
2805601,280569,2.0
2805901,280593,4.333333333333333
2805902,280593,6.111111111111111
2806001,280607,3.0
2806002,280607,2.3333333333333335
2806101,280615,3.2222222222222223
2806201,280623,3.2222222222222223
2806401,280640,1.0
2806402,280640,1.0
2806501,280658,3.2222222222222223
2806502,280658,1.4444444444444444
2806503,280658,3.0
2806601,280666,2.111111111111111
2807401,280747,1.3333333333333333
2807601,280763,2.3333333333333335
2807701,280771,3.3333333333333335
2807801,280780,1.7777777777777777
2807802,280780,1.6666666666666667
2808101,280810,3.0
2808301,280836,1.3333333333333333
2808302,280836,1.0
2808303,280836,3.0
2808304,280836,1.6666666666666667
2808401,280844,3.0
2808402,280844,2.0
2808701,280879,2.2222222222222223
2808702,280879,1.3333333333333333
2808804,383724,1.3333333333333333
2809301,280933,2.2222222222222223
2809401,280941,4.0
2809402,280941,3.6666666666666665
2809501,280950,3.6666666666666665
2809901,280992,3.0
2809902,280992,2.3333333333333335
2810001,281000,2.0
2810002,281000,2.2222222222222223
2810101,281018,4.666666666666667
2810102,281018,1.0
2810103,380440,3.3333333333333335
2810104,281018,2.0
2810501,281050,4.333333333333333
2810503,281050,4.0
2810701,281077,2.2222222222222223
2810702,281077,3.3333333333333335
2810901,281093,2.2222222222222223
2810902,281093,2.5555555555555554
2810903,384194,2.6666666666666665
2810904,387797,2.3333333333333335
2811001,281107,1.3333333333333333
2811101,281115,2.3333333333333335
2811102,281115,2.3333333333333335
2811201,281123,1.4444444444444444
2811701,281174,4.0
2811702,281174,1.6666666666666667
2811703,382035,2.0
2811704,281174,2.0
2811901,281190,5.0
2812001,281204,3.7777777777777777
2812002,281204,4.777777777777778
2812101,281212,1.4444444444444444
2812102,281212,1.4444444444444444
2812201,281220,2.6666666666666665
2812202,281220,3.4444444444444446
2812203,386294,3.7777777777777777
2812301,281239,4.0
2812302,281239,3.7777777777777777
2812303,281239,4.0
2812401,281247,1.3333333333333333
2812402,281247,1.6666666666666667
2812403,281247,3.6666666666666665
2812404,281247,1.6666666666666667
2812501,281255,3.3333333333333335
2812502,281255,2.6666666666666665
2812701,281271,2.888888888888889
2812702,281271,3.2222222222222223
2812802,281280,2.2222222222222223
2813001,281301,4.333333333333333
2813201,281328,1.7777777777777777
2813301,281336,2.6666666666666665
2813302,281336,2.0
2813401,281344,1.3333333333333333
2813402,281344,2.3333333333333335
2813501,281352,2.3333333333333335
2813502,281352,2.3333333333333335
2813601,281360,3.3333333333333335
2813602,281360,2.6666666666666665
2813701,281379,3.2222222222222223
2813702,281379,4.0
2813802,281387,3.6666666666666665
2813901,281395,1.6666666666666667
2813902,281395,1.6666666666666667
2814001,281409,4.222222222222222
2814002,281409,2.888888888888889
2814101,281417,3.111111111111111
2814302,281433,1.3333333333333333
2814802,281484,3.3333333333333335
2814804,387746,4.111111111111111
2814805,281484,4.333333333333333
2814901,281492,2.6666666666666665
2815101,281514,2.0
2815102,281514,1.8888888888888888
2815301,281530,2.2222222222222223
2815302,281530,1.6666666666666667
2815401,281549,4.111111111111111
2815402,281549,1.6666666666666667
2815501,281557,1.8888888888888888
2815502,281557,2.888888888888889
2815503,281557,3.0
2815601,281565,3.111111111111111
2815602,281565,2.6666666666666665
2815701,281573,1.4444444444444444
2815801,281581,2.0
2815802,281581,1.3333333333333333
2815901,281590,3.0
2815902,281590,3.0
2816001,281603,3.4444444444444446
2816002,281603,3.888888888888889
2816202,281620,1.4444444444444444
2816301,281638,2.0
2816302,281638,2.0
2816303,281638,2.0
2816304,382043,2.6666666666666665
2816305,281638,2.3333333333333335
2816402,281646,2.2222222222222223
2816403,383880,2.2222222222222223
2816404,383880,2.111111111111111
2816601,281662,3.888888888888889
2816602,281662,2.3333333333333335
2816701,281670,3.4444444444444446
2816702,281670,2.6666666666666665
2816801,281689,2.0
2816901,281697,2.0
2816902,281697,1.0
2816903,281697,1.0
2816904,281697,2.0
2817001,281700,1.7777777777777777
2817002,281700,3.3333333333333335
2817101,281719,1.0
2817201,281727,4.111111111111111
2817202,281727,3.5555555555555554
2817203,281727,4.333333333333333
2817301,281735,2.3333333333333335
2817302,281735,1.8888888888888888
2817303,281735,2.0
2817304,281735,1.8888888888888888
2817305,281735,3.111111111111111
2817401,281743,2.0
2817402,281743,4.0
2817501,281751,2.888888888888889
2817502,281751,2.2222222222222223
2817601,281760,1.8888888888888888
2817701,281778,2.0
2817702,281778,1.3333333333333333
2817703,281778,3.0
2817704,281778,2.3333333333333335
2817901,281794,1.6666666666666667
2817902,281794,2.111111111111111
2817903,281794,2.3333333333333335
2818001,281808,2.6666666666666665
2818002,281808,2.6666666666666665
2818003,383376,2.0
2818004,281808,2.6666666666666665
2818101,281816,5.0
2818201,281824,2.7777777777777777
2818202,281824,2.3333333333333335
2818301,281832,1.2222222222222223
2818302,281832,1.7777777777777777
2818303,281832,1.3333333333333333
2818304,281832,2.6666666666666665
2818305,281832,2.7777777777777777
2818504,383910,5.333333333333333
2818601,281867,2.0
2818701,281875,3.5555555555555554
2818702,281875,4.555555555555555
2818801,281883,3.7777777777777777
2818803,281883,4.222222222222222
2819001,281905,4.666666666666667
2819102,281913,1.6666666666666667
2819201,281921,3.6666666666666665
2819401,281948,1.6666666666666667
2819501,281956,3.4444444444444446
2819502,281956,4.888888888888889
2819701,281972,2.0
2819702,281972,1.8888888888888888
2819801,281980,4.0
2819802,281980,2.0
2819901,281999,1.8888888888888888
2819902,281999,3.111111111111111
2819903,381756,3.888888888888889
2819904,281999,1.0
2819905,383384,2.4444444444444446
2820101,282014,2.7777777777777777
2820102,282014,2.111111111111111
2820201,282022,4.0
2820301,282030,1.6666666666666667
2820302,282030,1.5555555555555556
2820401,282049,1.0
2820402,282049,1.0
2820403,282049,1.8888888888888888
2820404,282049,2.0
2820405,282049,1.7777777777777777
2820501,282057,2.888888888888889
2820601,282065,3.111111111111111
2820602,282065,4.111111111111111
2820603,282065,4.333333333333333
2820604,282065,3.6666666666666665
2820605,282065,3.3333333333333335
2820701,282073,2.7777777777777777
2820702,282073,4.222222222222222
2820801,282081,4.0
2820901,282090,3.4444444444444446
2820902,282090,3.0
2821001,282103,4.111111111111111
2821002,282103,4.0
2821101,282111,3.5555555555555554
2821102,282111,2.0
2821301,282138,3.0
2821302,282138,4.0
2821303,282138,4.333333333333333
2821401,282146,2.0
2821501,282154,1.0
2821502,282154,1.6666666666666667
2821701,282170,3.3333333333333335
2821702,282170,3.888888888888889
2821801,282189,2.5555555555555554
2821901,282197,3.0
2821902,282197,2.888888888888889
2822001,282200,2.5555555555555554
2822101,282219,3.2222222222222223
2822102,282219,1.5555555555555556
2822201,282227,4.777777777777778
2822401,282243,3.3333333333333335
2822601,282260,4.222222222222222
2822602,282260,3.888888888888889
2822701,282278,2.2222222222222223
2822702,282278,3.111111111111111
2822703,282278,4.0
2822704,282278,4.333333333333333
2823001,282308,1.0
2823002,282308,3.0
2823003,282308,1.3333333333333333
2823004,282308,2.6666666666666665
2823301,282332,2.2222222222222223
2823501,282359,2.0
2823502,282359,2.6666666666666665
2823601,282367,2.5555555555555554
2823602,282367,3.0
2823801,282383,3.111111111111111
2823802,282383,2.7777777777777777
2823803,282383,2.7777777777777777
2823804,282383,4.222222222222222
2824001,282405,4.0
2824002,282405,2.4444444444444446
2824201,282421,1.6666666666666667
2824202,282421,3.0
2824203,380334,2.2222222222222223
2824301,282430,2.111111111111111
2824302,282430,2.111111111111111
2824501,282456,2.5555555555555554
2824502,282456,4.0
2824503,282456,3.6666666666666665
2824504,282456,4.555555555555555
2824601,282464,3.5714285714285716
2824602,282464,4.666666666666667
2824701,282472,1.7777777777777777
2824702,282472,4.666666666666667
2824703,282472,5.111111111111111
2824901,282499,2.3333333333333335
2824902,282499,2.5555555555555554
2825001,282502,2.4444444444444446
2825002,282502,1.3333333333333333
2825101,282510,5.0
2825201,282529,2.875
2825301,282537,4.777777777777778
2825302,282537,3.6666666666666665
2825401,282545,3.6666666666666665
2825402,282545,4.333333333333333
2825403,282545,2.6666666666666665
2825404,282545,4.0
2825601,282561,2.4444444444444446
2825603,282561,1.6666666666666667
2825803,282588,2.0
2825804,282588,2.0
2826001,282600,2.888888888888889
2826002,282600,2.7777777777777777
2826102,282618,2.4444444444444446
2826201,282626,1.6666666666666667
2826202,282626,2.4444444444444446
2826301,282634,5.333333333333333
2826302,282634,1.6666666666666667
2826401,282642,3.5555555555555554
2826501,282650,3.5555555555555554
2826502,282650,3.4444444444444446
2826701,282677,4.0
2826702,282677,3.0
2826801,282685,3.3333333333333335
2826802,282685,1.4444444444444444
2826803,282685,3.6666666666666665
2826804,282685,2.2222222222222223
2826901,282693,1.5555555555555556
2826902,282693,1.0
2827101,282715,3.0
2827102,282715,3.111111111111111
2827601,282766,3.6666666666666665
2827602,282766,2.6666666666666665
2827701,282774,1.0
2827702,282774,1.0
2827801,282782,1.0
2827802,282782,1.0
2827901,282790,2.3333333333333335
2827902,282790,1.0
2828001,282804,1.3333333333333333
2828002,282804,1.0
2828101,282812,1.4444444444444444
2828102,282812,2.3333333333333335
2828201,282820,2.6666666666666665
2828202,282820,2.6666666666666665
2828301,282839,2.6666666666666665
2828401,282847,4.555555555555555
2828402,282847,5.0
2828601,282863,3.2222222222222223
2828602,282863,3.4444444444444446
2828801,282880,2.3333333333333335
2828802,282880,5.333333333333333
2828901,282898,4.111111111111111
2828902,282898,2.4444444444444446
2829001,282901,5.777777777777778
2829201,282928,4.0
2829202,282928,2.0
2829301,282936,4.0
2829302,282936,2.3333333333333335
2829303,387240,3.6666666666666665
2829304,381470,2.6666666666666665
2829402,282944,2.0
2829601,282960,3.6666666666666665
2829602,282960,2.7777777777777777
2829703,381489,3.7777777777777777
2830601,283061,1.6666666666666667
2830602,283061,2.3333333333333335
2830702,283070,3.2222222222222223
2830801,283088,2.7777777777777777
2830802,283088,1.3333333333333333
2830803,283088,4.222222222222222
2830804,283088,4.555555555555555
2830901,283096,4.777777777777778
2830902,283096,1.5555555555555556
2830903,385921,2.6666666666666665
2831001,283100,3.5555555555555554
2831002,283100,2.111111111111111
2831003,283100,2.6666666666666665
2831201,283126,3.7777777777777777
2831202,283126,1.3333333333333333
2831301,283134,2.6666666666666665
2831302,283134,1.7777777777777777
2831401,283142,3.0
2831402,385875,1.0
2831403,283142,4.333333333333333
2831404,283142,1.6666666666666667
2831501,283150,4.333333333333333
2831502,283150,1.1111111111111112
2831601,283169,3.4444444444444446
2831602,283169,2.2222222222222223
2831901,283193,2.888888888888889
2831902,283193,3.5555555555555554
2832101,283215,2.5555555555555554
2832402,283240,6.333333333333333
2832403,283240,6.0
2832501,283258,4.333333333333333
2832502,283258,3.7777777777777777
2832701,283274,3.4444444444444446
2832801,283282,1.8888888888888888
2832901,283290,3.111111111111111
2832902,283290,2.4444444444444446
2833001,283304,2.4444444444444446
2833002,283304,2.6666666666666665
2833301,283339,4.111111111111111
2833302,283339,3.888888888888889
2833303,283339,5.666666666666667
2833304,283339,5.333333333333333
2833401,283347,1.0
2833402,283347,2.2222222222222223
2833602,283363,1.6666666666666667
2833801,283380,1.2222222222222223
2833802,283380,1.0
2833901,283398,4.555555555555555
2833902,283398,1.3333333333333333
2834101,283410,3.0
2834102,283410,5.0
2834202,283428,1.0
2834401,283444,1.3333333333333333
2834402,283444,4.0
2834501,283452,4.111111111111111
2834701,283479,3.3333333333333335
2835101,283517,3.2222222222222223
2835102,283517,3.4444444444444446
2836001,283606,2.7777777777777777
2836002,283606,1.7777777777777777
2836101,283614,1.8888888888888888
2836102,283614,2.2222222222222223
2836501,283657,4.0
2836502,283657,2.0
2836503,283657,2.3333333333333335
2836601,283665,1.3333333333333333
2836602,283665,1.3333333333333333
2836702,283673,1.6666666666666667
2836801,283681,3.0
2836802,283681,5.0
2836804,384054,3.6666666666666665
2836902,382469,3.6666666666666665
2837101,283711,4.666666666666667
2837102,283711,5.0
2837103,283711,4.666666666666667
2837601,283762,6.666666666666667
2837602,283762,2.0
2837603,283762,4.555555555555555
2837701,283770,5.333333333333333
2837801,283789,2.5555555555555554
2837902,283797,3.0
2838101,283819,1.0
2838301,283835,5.555555555555555
2838302,283835,1.1111111111111112
2838401,283843,4.0
2838402,283843,3.3333333333333335
2838501,283851,5.333333333333333
2838502,283851,4.666666666666667
2838701,283878,1.3333333333333333
2838702,283878,2.6666666666666665
2838901,283894,3.3333333333333335
2838902,283894,4.0
2838904,283894,2.6666666666666665
2839001,283908,5.333333333333333
2839002,283908,3.3333333333333335
2839101,283924,3.6666666666666665
2839201,283924,3.6666666666666665
2839301,283932,1.0
2839302,283932,5.333333333333333
2839401,283940,3.3333333333333335
2839402,283940,2.3333333333333335
2839601,283967,5.0
2839602,283967,4.333333333333333
2839603,283967,3.3333333333333335
2839604,283967,4.0
2839606,283967,4.333333333333333
2839701,283975,7.0
2839702,283975,2.3333333333333335
2839801,283983,3.0
2839802,283983,4.666666666666667
2839803,283983,5.666666666666667
2839804,283983,3.0
2839805,283983,4.666666666666667
2839901,283991,5.333333333333333
2839902,387908,5.333333333333333
2839903,283991,4.666666666666667
2839904,387908,5.666666666666667
2839905,283991,5.0
2840001,284009,4.666666666666667
2840002,284009,1.6666666666666667
2840101,284017,2.7777777777777777
2840102,284017,6.0
2840201,284025,2.6666666666666665
2840202,284025,2.7777777777777777
2840301,284033,2.0
2840401,284041,3.6666666666666665
2840402,284041,6.333333333333333
2840501,284050,4.0
2840502,284050,3.0
2840601,284068,6.0
2840602,284068,3.3333333333333335
2840802,284084,4.333333333333333
2840803,284084,6.0
2840804,284084,5.666666666666667
2840806,284084,7.0
2840901,284092,4.0
2840903,284092,6.0
2841001,284106,4.666666666666667
2841101,284114,3.3333333333333335
2841301,284130,2.3333333333333335
2841302,284130,3.3333333333333335
2841401,284149,5.666666666666667
2841402,284149,1.6666666666666667
2841403,284149,4.666666666666667
2841501,284157,2.0
2841701,284173,3.3333333333333335
2841702,284173,7.0
2841801,284181,5.0
2841802,284181,2.3333333333333335
2842001,284203,2.4444444444444446
2842002,284203,2.5555555555555554
2842401,284246,4.222222222222222
2842402,381098,4.0
2842403,284246,4.333333333333333
2842501,284254,1.7777777777777777
2842502,284254,1.6666666666666667
2842601,284262,3.0
2842901,284297,4.666666666666667
2842902,284297,3.3333333333333335
2843001,284300,1.4444444444444444
2843002,284300,1.1111111111111112
2843301,284335,2.7777777777777777
2843302,284335,2.3333333333333335
2843501,284351,3.7777777777777777
2843503,284351,3.3333333333333335
2843504,284351,4.666666666666667
2843505,284351,4.888888888888889
2843601,284360,2.0
2843602,284360,1.1111111111111112
2843801,284386,4.0
2843802,284386,3.3333333333333335
2843901,284394,1.0
2843902,284394,2.2222222222222223
2844301,284432,3.3333333333333335
2844401,284440,3.888888888888889
2844402,284440,4.444444444444445
2844701,284475,3.3333333333333335
2844702,284475,3.6666666666666665
2845301,284530,1.0
2845302,284530,5.777777777777778
2845401,284548,5.333333333333333
2845402,284548,3.0
2846401,284645,2.3333333333333335
2846402,284645,2.7777777777777777
2846602,284661,1.2222222222222223
2846701,284670,1.3333333333333333
2846702,284670,1.6666666666666667
2847001,284700,2.111111111111111
2847101,284718,2.3333333333333335
2847201,382728,1.7777777777777777
2847301,284734,4.666666666666667
2847501,284750,4.333333333333333
2847701,284777,1.3333333333333333
2847702,284777,2.0
2847703,284777,1.0
2847704,284777,1.8888888888888888
2847705,284777,2.2222222222222223
2847801,284785,3.6666666666666665
2847802,284785,2.3333333333333335
2847901,284793,2.2222222222222223
2847902,284793,2.5555555555555554
2848301,284831,2.3333333333333335
2848302,284831,2.7777777777777777
2848401,284840,3.5555555555555554
2848402,284840,7.0
2848403,284840,2.5555555555555554
2848501,284858,1.6666666666666667
2848502,284858,1.7777777777777777
2848503,284858,2.0
2848602,284866,3.0
2848701,284874,2.6666666666666665
2848702,284874,3.0
2848801,284882,2.888888888888889
2848802,284882,2.4
2849101,284912,1.0
2849102,284912,1.3333333333333333
2849201,284920,1.1111111111111112
2849202,284920,1.7777777777777777
2849701,284971,3.888888888888889
2849702,284971,2.3333333333333335
2849801,284980,3.6666666666666665
2849802,284980,2.3333333333333335
2850001,285005,4.0
2850002,285005,4.0
2850003,285005,4.0
2850101,285013,4.0
2850102,285013,4.0
2850103,285013,4.0
2850104,285013,2.0
2850201,285021,4.0
2850202,285021,4.666666666666667
2850204,285021,4.333333333333333
2850401,285048,3.111111111111111
2850602,387304,3.111111111111111
2850801,285080,2.0
2851003,385190,2.5555555555555554
2851004,386600,3.6666666666666665
2851005,382051,1.3333333333333333
2851101,285110,2.4444444444444446
2851102,285110,4.333333333333333
2851103,285110,2.0
2851201,285129,2.6666666666666665
2851202,285129,3.0
2851203,387312,2.888888888888889
2851501,285153,2.6666666666666665
2851502,285153,2.3333333333333335
2851701,285170,2.7777777777777777
2851702,285170,1.6666666666666667
2851703,285170,2.3333333333333335
2851704,285170,3.0
2851705,285170,2.0
2852001,380431,3.3333333333333335
2852002,285200,3.4444444444444446
2852003,285200,1.8888888888888888
2852401,285242,3.6666666666666665
2852402,285242,5.666666666666667
2852601,285269,1.0
2852602,387169,1.8888888888888888
2852801,285285,5.0
2852802,285285,3.2222222222222223
2852901,285293,3.0
2852902,285293,4.0
2853001,285307,2.3333333333333335
2853201,285323,4.222222222222222
2853301,285331,1.3333333333333333
2853302,285331,1.0
2853401,285340,6.333333333333333
2853402,285340,6.555555555555555
2853701,285374,5.333333333333333
2853702,285374,4.666666666666667
2853801,285382,3.3333333333333335
2853802,285382,3.0
2854002,285404,4.666666666666667
2854201,285420,1.5555555555555556
2854202,285420,3.0
2855101,285510,3.111111111111111
2855102,285510,3.7777777777777777
2855201,285528,3.0
2855501,285552,3.0
2855601,285560,1.1111111111111112
2855901,285595,2.2222222222222223
2856002,285609,1.0
2856401,285641,1.0
2856402,285641,1.0
2856701,285676,3.4444444444444446
2856702,285676,1.6666666666666667
2856801,285684,5.0
2856802,285684,6.0
2856901,285692,4.888888888888889
2856902,285692,3.5555555555555554
2857101,285714,2.111111111111111
2857201,285722,3.0
2857202,285722,1.5555555555555556
2857203,387061,2.6666666666666665
2857204,285722,6.0
2857401,285749,4.0
2857402,285749,2.3333333333333335
2857501,285757,2.2222222222222223
2857502,285757,1.1111111111111112
2858101,285811,2.111111111111111
2858102,285811,2.0
2858103,285811,3.5555555555555554
2858104,285811,3.6666666666666665
2858301,285838,3.7777777777777777
2858601,285862,5.666666666666667
2858602,285862,2.3333333333333335
2858701,285870,2.7777777777777777
2858801,285889,2.0
2858802,285889,2.4444444444444446
2858803,385107,3.2222222222222223
2858804,385107,5.666666666666667
2859001,285900,4.111111111111111
2859002,285900,2.2222222222222223
2859101,285919,3.888888888888889
2859102,285919,1.4444444444444444
2859103,285919,4.0
2859104,285919,3.3333333333333335
2859201,285927,2.6666666666666665
2859301,285935,4.111111111111111
2859302,285935,2.6666666666666665
2859303,285935,1.6666666666666667
2859304,382671,6.555555555555555
2859305,285935,3.3333333333333335
2859401,285943,1.7777777777777777
2859402,285943,1.3333333333333333
2859601,285960,2.6666666666666665
2859602,285960,
2859701,285978,3.3333333333333335
2859702,285978,
2859801,285986,5.0
2859802,285986,3.6666666666666665
2860001,286001,2.5555555555555554
2860101,286010,5.888888888888889
2860102,286010,4.888888888888889
2860201,286028,7.0
2860202,286028,3.2222222222222223
2860203,286028,2.111111111111111
2860404,383988,3.2222222222222223
